date,course,applicant_count
2021-01-31,Machining NC I,1
2021-01-31,Machining NC II,2
2021-01-31,Masonry NC I,1
2021-01-31,Masonry NC II,0
2021-01-31,Organic Agriculture Production NC II,3
2021-01-31,Shielded Metal Arc Welding NC I,1
2021-01-31,Shielded Metal Arc Welding NC II,3
2021-01-31,Trainers Methodology Level I,0
2021-02-01,Bookkeeping NC II,5
2021-02-01,Carpentry NC II,5
2021-02-01,Computer Systems Servicing NC II,4
2021-02-01,Construction Painting NC II,6
2021-02-01,Cookery NC II,5
2021-02-01,Driving NC II,8
2021-02-01,Electrical Installation and Maintenance NC II,2
2021-02-01,Electronic Products Assembly and Servicing NC II,2
2021-02-01,HEO (Bulldozer) NC II,1
2021-02-01,HEO (Forklift) NC II,2
2021-02-01,HEO (Hydraulic Excavator) NC II,2
2021-02-01,HEO (Wheel Loader) NC II,0
2021-02-01,Landscape Installation and Maintenance (Softscape),2
2021-02-01,Machining NC I,4
2021-02-01,Machining NC II,1
2021-02-01,Masonry NC I,3
2021-02-01,Masonry NC II,2
2021-02-01,Organic Agriculture Production NC II,3
2021-02-01,Shielded Metal Arc Welding NC I,4
2021-02-01,Shielded Metal Arc Welding NC II,3
2021-02-01,Trainers Methodology Level I,1
2021-02-02,Bookkeeping NC II,7
2021-02-02,Carpentry NC II,5
2021-02-02,Computer Systems Servicing NC II,3
2021-02-02,Construction Painting NC II,3
2021-02-02,Cookery NC II,5
2021-02-02,Driving NC II,9
2021-02-02,Electrical Installation and Maintenance NC II,4
2021-02-02,Electronic Products Assembly and Servicing NC II,1
2021-02-02,HEO (Bulldozer) NC II,4
2021-02-02,HEO (Forklift) NC II,4
2021-02-02,HEO (Hydraulic Excavator) NC II,2
2021-02-02,HEO (Wheel Loader) NC II,2
2021-02-02,Landscape Installation and Maintenance (Softscape),0
2021-02-02,Machining NC I,4
2021-02-02,Machining NC II,2
2021-02-02,Masonry NC I,3
2021-02-02,Masonry NC II,4
2021-02-02,Organic Agriculture Production NC II,2
2021-02-02,Shielded Metal Arc Welding NC I,4
2021-02-02,Shielded Metal Arc Welding NC II,3
2021-02-02,Trainers Methodology Level I,0
2021-02-03,Bookkeeping NC II,4
2021-02-03,Carpentry NC II,5
2021-02-03,Computer Systems Servicing NC II,8
2021-02-03,Construction Painting NC II,2
2021-02-03,Cookery NC II,8
2021-02-03,Driving NC II,7
2021-02-03,Electrical Installation and Maintenance NC II,2
2021-02-03,Electronic Products Assembly and Servicing NC II,4
2021-02-03,HEO (Bulldozer) NC II,1
2021-02-03,HEO (Forklift) NC II,1
2021-02-03,HEO (Hydraulic Excavator) NC II,1
2021-02-03,HEO (Wheel Loader) NC II,2
2021-02-03,Landscape Installation and Maintenance (Softscape),1
2021-02-03,Machining NC I,2
2021-02-03,Machining NC II,2
2021-02-03,Masonry NC I,5
2021-02-03,Masonry NC II,4
2021-02-03,Organic Agriculture Production NC II,2
2021-02-03,Shielded Metal Arc Welding NC I,5
2021-02-03,Shielded Metal Arc Welding NC II,1
2021-02-03,Trainers Methodology Level I,1
2021-02-04,Bookkeeping NC II,4
2021-02-04,Carpentry NC II,2
2021-02-04,Computer Systems Servicing NC II,5
2021-02-04,Construction Painting NC II,4
2021-02-04,Cookery NC II,5
2021-02-04,Driving NC II,6
2021-02-04,Electrical Installation and Maintenance NC II,4
2021-02-04,Electronic Products Assembly and Servicing NC II,1
2021-02-04,HEO (Bulldozer) NC II,2
2021-02-04,HEO (Forklift) NC II,0
2021-02-04,HEO (Hydraulic Excavator) NC II,2
2021-02-04,HEO (Wheel Loader) NC II,4
2021-02-04,Landscape Installation and Maintenance (Softscape),7
2021-02-04,Machining NC I,3
2021-02-04,Machining NC II,4
2021-02-04,Masonry NC I,3
2021-02-04,Masonry NC II,1
2021-02-04,Organic Agriculture Production NC II,2
2021-02-04,Shielded Metal Arc Welding NC I,3
2021-02-04,Shielded Metal Arc Welding NC II,1
2021-02-04,Trainers Methodology Level I,2
2021-02-05,Bookkeeping NC II,5
2021-02-05,Carpentry NC II,4
2021-02-05,Computer Systems Servicing NC II,2
2021-02-05,Construction Painting NC II,0
2021-02-05,Cookery NC II,6
2021-02-05,Driving NC II,3
2021-02-05,Electrical Installation and Maintenance NC II,2
2021-02-05,Electronic Products Assembly and Servicing NC II,2
2021-02-05,HEO (Bulldozer) NC II,3
2021-02-05,HEO (Forklift) NC II,4
2021-02-05,HEO (Hydraulic Excavator) NC II,3
2021-02-05,HEO (Wheel Loader) NC II,8
2021-02-05,Landscape Installation and Maintenance (Softscape),3
2021-02-05,Machining NC I,4
2021-02-05,Machining NC II,4
2021-02-05,Masonry NC I,3
2021-02-05,Masonry NC II,3
2021-02-05,Organic Agriculture Production NC II,3
2021-02-05,Shielded Metal Arc Welding NC I,5
2021-02-05,Shielded Metal Arc Welding NC II,3
2021-02-05,Trainers Methodology Level I,2
2021-02-06,Bookkeeping NC II,4
2021-02-06,Carpentry NC II,5
2021-02-06,Computer Systems Servicing NC II,4
2021-02-06,Construction Painting NC II,3
2021-02-06,Cookery NC II,5
2021-02-06,Driving NC II,3
2021-02-06,Electrical Installation and Maintenance NC II,0
2021-02-06,Electronic Products Assembly and Servicing NC II,1
2021-02-06,HEO (Bulldozer) NC II,0
2021-02-06,HEO (Forklift) NC II,1
2021-02-06,HEO (Hydraulic Excavator) NC II,1
2021-02-06,HEO (Wheel Loader) NC II,1
2021-02-06,Landscape Installation and Maintenance (Softscape),1
2021-02-06,Machining NC I,1
2021-02-06,Machining NC II,1
2021-02-06,Masonry NC I,1
2021-02-06,Masonry NC II,2
2021-02-06,Organic Agriculture Production NC II,2
2021-02-06,Shielded Metal Arc Welding NC I,0
2021-02-06,Shielded Metal Arc Welding NC II,5
2021-02-06,Trainers Methodology Level I,0
2021-02-07,Bookkeeping NC II,0
2021-02-07,Carpentry NC II,2
2021-02-07,Computer Systems Servicing NC II,3
2021-02-07,Construction Painting NC II,2
2021-02-07,Cookery NC II,5
2021-02-07,Driving NC II,4
2021-02-07,Electrical Installation and Maintenance NC II,4
2021-02-07,Electronic Products Assembly and Servicing NC II,2
2021-02-07,HEO (Bulldozer) NC II,1
2021-02-07,HEO (Forklift) NC II,0
2021-02-07,HEO (Hydraulic Excavator) NC II,1
2021-02-07,HEO (Wheel Loader) NC II,1
2021-02-07,Landscape Installation and Maintenance (Softscape),0
2021-02-07,Machining NC I,0
2021-02-07,Machining NC II,2
2021-02-07,Masonry NC I,2
2021-02-07,Masonry NC II,4
2021-02-07,Organic Agriculture Production NC II,0
2021-02-07,Shielded Metal Arc Welding NC I,2
2021-02-07,Shielded Metal Arc Welding NC II,1
2021-02-07,Trainers Methodology Level I,1
2021-02-08,Bookkeeping NC II,3
2021-02-08,Carpentry NC II,2
2021-02-08,Computer Systems Servicing NC II,4
2021-02-08,Construction Painting NC II,3
2021-02-08,Cookery NC II,6
2021-02-08,Driving NC II,2
2021-02-08,Electrical Installation and Maintenance NC II,2
2021-02-08,Electronic Products Assembly and Servicing NC II,1
2021-02-08,HEO (Bulldozer) NC II,2
2021-02-08,HEO (Forklift) NC II,1
2021-02-08,HEO (Hydraulic Excavator) NC II,1
2021-02-08,HEO (Wheel Loader) NC II,3
2021-02-08,Landscape Installation and Maintenance (Softscape),1
2021-02-08,Machining NC I,4
2021-02-08,Machining NC II,4
2021-02-08,Masonry NC I,4
2021-02-08,Masonry NC II,5
2021-02-08,Organic Agriculture Production NC II,4
2021-02-08,Shielded Metal Arc Welding NC I,1
2021-02-08,Shielded Metal Arc Welding NC II,5
2021-02-08,Trainers Methodology Level I,0
2021-02-09,Bookkeeping NC II,7
2021-02-09,Carpentry NC II,3
2021-02-09,Computer Systems Servicing NC II,6
2021-02-09,Construction Painting NC II,1
2021-02-09,Cookery NC II,10
2021-02-09,Driving NC II,10
2021-02-09,Electrical Installation and Maintenance NC II,3
2021-02-09,Electronic Products Assembly and Servicing NC II,1
2021-02-09,HEO (Bulldozer) NC II,3
2021-02-09,HEO (Forklift) NC II,2
2021-02-09,HEO (Hydraulic Excavator) NC II,2
2021-02-09,HEO (Wheel Loader) NC II,3
2021-02-09,Landscape Installation and Maintenance (Softscape),2
2021-02-09,Machining NC I,2
2021-02-09,Machining NC II,1
2021-02-09,Masonry NC I,3
2021-02-09,Masonry NC II,3
2021-02-09,Organic Agriculture Production NC II,2
2021-02-09,Shielded Metal Arc Welding NC I,3
2021-02-09,Shielded Metal Arc Welding NC II,3
2021-02-09,Trainers Methodology Level I,1
2021-02-10,Bookkeeping NC II,4
2021-02-10,Carpentry NC II,6
2021-02-10,Computer Systems Servicing NC II,5
2021-02-10,Construction Painting NC II,3
2021-02-10,Cookery NC II,8
2021-02-10,Driving NC II,3
2021-02-10,Electrical Installation and Maintenance NC II,5
2021-02-10,Electronic Products Assembly and Servicing NC II,4
2021-02-10,HEO (Bulldozer) NC II,2
2021-02-10,HEO (Forklift) NC II,2
2021-02-10,HEO (Hydraulic Excavator) NC II,1
2021-02-10,HEO (Wheel Loader) NC II,1
2021-02-10,Landscape Installation and Maintenance (Softscape),1
2021-02-10,Machining NC I,3
2021-02-10,Machining NC II,2
2021-02-10,Masonry NC I,3
2021-02-10,Masonry NC II,3
2021-02-10,Organic Agriculture Production NC II,2
2021-02-10,Shielded Metal Arc Welding NC I,1
2021-02-10,Shielded Metal Arc Welding NC II,6
2021-02-10,Trainers Methodology Level I,0
2021-02-11,Bookkeeping NC II,4
2021-02-11,Carpentry NC II,3
2021-02-11,Computer Systems Servicing NC II,5
2021-02-11,Construction Painting NC II,4
2021-02-11,Cookery NC II,8
2021-02-11,Driving NC II,4
2021-02-11,Electrical Installation and Maintenance NC II,6
2021-02-11,Electronic Products Assembly and Servicing NC II,1
2021-02-11,HEO (Bulldozer) NC II,1
2021-02-11,HEO (Forklift) NC II,0
2021-02-11,HEO (Hydraulic Excavator) NC II,0
2021-02-11,HEO (Wheel Loader) NC II,2
2021-02-11,Landscape Installation and Maintenance (Softscape),1
2021-02-11,Machining NC I,1
2021-02-11,Machining NC II,2
2021-02-11,Masonry NC I,5
2021-02-11,Masonry NC II,1
2021-02-11,Organic Agriculture Production NC II,3
2021-02-11,Shielded Metal Arc Welding NC I,4
2021-02-11,Shielded Metal Arc Welding NC II,0
2021-02-11,Trainers Methodology Level I,1
2021-02-12,Bookkeeping NC II,3
2021-02-12,Carpentry NC II,6
2021-02-12,Computer Systems Servicing NC II,5
2021-02-12,Construction Painting NC II,1
2021-02-12,Cookery NC II,10
2021-02-12,Driving NC II,8
2021-02-12,Electrical Installation and Maintenance NC II,3
2021-02-12,Electronic Products Assembly and Servicing NC II,2
2021-02-12,HEO (Bulldozer) NC II,0
2021-02-12,HEO (Forklift) NC II,3
2021-02-12,HEO (Hydraulic Excavator) NC II,2
2021-02-12,HEO (Wheel Loader) NC II,3
2021-02-12,Landscape Installation and Maintenance (Softscape),4
2021-02-12,Machining NC I,2
2021-02-12,Machining NC II,5
2021-02-12,Masonry NC I,2
2021-02-12,Masonry NC II,4
2021-02-12,Organic Agriculture Production NC II,2
2021-02-12,Shielded Metal Arc Welding NC I,3
2021-02-12,Shielded Metal Arc Welding NC II,4
2021-02-12,Trainers Methodology Level I,0
2021-02-13,Bookkeeping NC II,7
2021-02-13,Carpentry NC II,2
2021-02-13,Computer Systems Servicing NC II,5
2021-02-13,Construction Painting NC II,2
2021-02-13,Cookery NC II,1
2021-02-13,Driving NC II,3
2021-02-13,Electrical Installation and Maintenance NC II,1
2021-02-13,Electronic Products Assembly and Servicing NC II,5
2021-02-13,HEO (Bulldozer) NC II,0
2021-02-13,HEO (Forklift) NC II,0
2021-02-13,HEO (Hydraulic Excavator) NC II,2
2021-02-13,HEO (Wheel Loader) NC II,6
2021-02-13,Landscape Installation and Maintenance (Softscape),2
2021-02-13,Machining NC I,0
2021-02-13,Machining NC II,0
2021-02-13,Masonry NC I,3
2021-02-13,Masonry NC II,1
2021-02-13,Organic Agriculture Production NC II,3
2021-02-13,Shielded Metal Arc Welding NC I,0
2021-02-13,Shielded Metal Arc Welding NC II,4
2021-02-13,Trainers Methodology Level I,0
2021-02-14,Bookkeeping NC II,3
2021-02-14,Carpentry NC II,4
2021-02-14,Computer Systems Servicing NC II,6
2021-02-14,Construction Painting NC II,1
2021-02-14,Cookery NC II,7
2021-02-14,Driving NC II,1
2021-02-14,Electrical Installation and Maintenance NC II,2
2021-02-14,Electronic Products Assembly and Servicing NC II,1
2021-02-14,HEO (Bulldozer) NC II,2
2021-02-14,HEO (Forklift) NC II,1
2021-02-14,HEO (Hydraulic Excavator) NC II,1
2021-02-14,HEO (Wheel Loader) NC II,2
2021-02-14,Landscape Installation and Maintenance (Softscape),2
2021-02-14,Machining NC I,1
2021-02-14,Machining NC II,0
2021-02-14,Masonry NC I,1
2021-02-14,Masonry NC II,1
2021-02-14,Organic Agriculture Production NC II,2
2021-02-14,Shielded Metal Arc Welding NC I,0
2021-02-14,Shielded Metal Arc Welding NC II,0
2021-02-14,Trainers Methodology Level I,1
2021-02-15,Bookkeeping NC II,8
2021-02-15,Carpentry NC II,2
2021-02-15,Computer Systems Servicing NC II,4
2021-02-15,Construction Painting NC II,3
2021-02-15,Cookery NC II,4
2021-02-15,Driving NC II,10
2021-02-15,Electrical Installation and Maintenance NC II,3
2021-02-15,Electronic Products Assembly and Servicing NC II,6
2021-02-15,HEO (Bulldozer) NC II,0
2021-02-15,HEO (Forklift) NC II,4
2021-02-15,HEO (Hydraulic Excavator) NC II,0
2021-02-15,HEO (Wheel Loader) NC II,1
2021-02-15,Landscape Installation and Maintenance (Softscape),2
2021-02-15,Machining NC I,4
2021-02-15,Machining NC II,5
2021-02-15,Masonry NC I,5
2021-02-15,Masonry NC II,4
2021-02-15,Organic Agriculture Production NC II,1
2021-02-15,Shielded Metal Arc Welding NC I,2
2021-02-15,Shielded Metal Arc Welding NC II,2
2021-02-15,Trainers Methodology Level I,1
2021-02-16,Bookkeeping NC II,5
2021-02-16,Carpentry NC II,8
2021-02-16,Computer Systems Servicing NC II,2
2021-02-16,Construction Painting NC II,3
2021-02-16,Cookery NC II,10
2021-02-16,Driving NC II,10
2021-02-16,Electrical Installation and Maintenance NC II,5
2021-02-16,Electronic Products Assembly and Servicing NC II,6
2021-02-16,HEO (Bulldozer) NC II,1
2021-02-16,HEO (Forklift) NC II,7
2021-02-16,HEO (Hydraulic Excavator) NC II,3
2021-02-16,HEO (Wheel Loader) NC II,1
2021-02-16,Landscape Installation and Maintenance (Softscape),4
2021-02-16,Machining NC I,4
2021-02-16,Machining NC II,3
2021-02-16,Masonry NC I,4
2021-02-16,Masonry NC II,2
2021-02-16,Organic Agriculture Production NC II,5
2021-02-16,Shielded Metal Arc Welding NC I,2
2021-02-16,Shielded Metal Arc Welding NC II,1
2021-02-16,Trainers Methodology Level I,1
2021-02-17,Bookkeeping NC II,2
2021-02-17,Carpentry NC II,4
2021-02-17,Computer Systems Servicing NC II,6
2021-02-17,Construction Painting NC II,4
2021-02-17,Cookery NC II,10
2021-02-17,Driving NC II,8
2021-02-17,Electrical Installation and Maintenance NC II,3
2021-02-17,Electronic Products Assembly and Servicing NC II,3
2021-02-17,HEO (Bulldozer) NC II,3
2021-02-17,HEO (Forklift) NC II,3
2021-02-17,HEO (Hydraulic Excavator) NC II,1
2021-02-17,HEO (Wheel Loader) NC II,3
2021-02-17,Landscape Installation and Maintenance (Softscape),0
2021-02-17,Machining NC I,0
2021-02-17,Machining NC II,1
2021-02-17,Masonry NC I,3
2021-02-17,Masonry NC II,3
2021-02-17,Organic Agriculture Production NC II,2
2021-02-17,Shielded Metal Arc Welding NC I,5
2021-02-17,Shielded Metal Arc Welding NC II,6
2021-02-17,Trainers Methodology Level I,1
2021-02-18,Bookkeeping NC II,4
2021-02-18,Carpentry NC II,2
2021-02-18,Computer Systems Servicing NC II,6
2021-02-18,Construction Painting NC II,0
2021-02-18,Cookery NC II,10
2021-02-18,Driving NC II,9
2021-02-18,Electrical Installation and Maintenance NC II,5
2021-02-18,Electronic Products Assembly and Servicing NC II,1
2021-02-18,HEO (Bulldozer) NC II,0
2021-02-18,HEO (Forklift) NC II,1
2021-02-18,HEO (Hydraulic Excavator) NC II,1
2021-02-18,HEO (Wheel Loader) NC II,3
2021-02-18,Landscape Installation and Maintenance (Softscape),1
2021-02-18,Machining NC I,3
2021-02-18,Machining NC II,2
2021-02-18,Masonry NC I,1
2021-02-18,Masonry NC II,3
2021-02-18,Organic Agriculture Production NC II,4
2021-02-18,Shielded Metal Arc Welding NC I,3
2021-02-18,Shielded Metal Arc Welding NC II,4
2021-02-18,Trainers Methodology Level I,2
2021-02-19,Bookkeeping NC II,2
2021-02-19,Carpentry NC II,3
2021-02-19,Computer Systems Servicing NC II,8
2021-02-19,Construction Painting NC II,1
2021-02-19,Cookery NC II,10
2021-02-19,Driving NC II,6
2021-02-19,Electrical Installation and Maintenance NC II,5
2021-02-19,Electronic Products Assembly and Servicing NC II,4
2021-02-19,HEO (Bulldozer) NC II,3
2021-02-19,HEO (Forklift) NC II,3
2021-02-19,HEO (Hydraulic Excavator) NC II,4
2021-02-19,HEO (Wheel Loader) NC II,0
2021-02-19,Landscape Installation and Maintenance (Softscape),3
2021-02-19,Machining NC I,6
2021-02-19,Machining NC II,6
2021-02-19,Masonry NC I,4
2021-02-19,Masonry NC II,3
2021-02-19,Organic Agriculture Production NC II,4
2021-02-19,Shielded Metal Arc Welding NC I,1
2021-02-19,Shielded Metal Arc Welding NC II,2
2021-02-19,Trainers Methodology Level I,1
2021-02-20,Bookkeeping NC II,0
2021-02-20,Carpentry NC II,5
2021-02-20,Computer Systems Servicing NC II,3
2021-02-20,Construction Painting NC II,1
2021-02-20,Cookery NC II,3
2021-02-20,Driving NC II,3
2021-02-20,Electrical Installation and Maintenance NC II,1
2021-02-20,Electronic Products Assembly and Servicing NC II,2
2021-02-20,HEO (Bulldozer) NC II,0
2021-02-20,HEO (Forklift) NC II,1
2021-02-20,HEO (Hydraulic Excavator) NC II,0
2021-02-20,HEO (Wheel Loader) NC II,1
2021-02-20,Landscape Installation and Maintenance (Softscape),1
2021-02-20,Machining NC I,0
2021-02-20,Machining NC II,1
2021-02-20,Masonry NC I,1
2021-02-20,Masonry NC II,0
2021-02-20,Organic Agriculture Production NC II,1
2021-02-20,Shielded Metal Arc Welding NC I,0
2021-02-20,Shielded Metal Arc Welding NC II,1
2021-02-20,Trainers Methodology Level I,0
2021-02-21,Bookkeeping NC II,1
2021-02-21,Carpentry NC II,4
2021-02-21,Computer Systems Servicing NC II,6
2021-02-21,Construction Painting NC II,0
2021-02-21,Cookery NC II,4
2021-02-21,Driving NC II,2
2021-02-21,Electrical Installation and Maintenance NC II,2
2021-02-21,Electronic Products Assembly and Servicing NC II,1
2021-02-21,HEO (Bulldozer) NC II,0
2021-02-21,HEO (Forklift) NC II,2
2021-02-21,HEO (Hydraulic Excavator) NC II,0
2021-02-21,HEO (Wheel Loader) NC II,2
2021-02-21,Landscape Installation and Maintenance (Softscape),2
2021-02-21,Machining NC I,1
2021-02-21,Machining NC II,1
2021-02-21,Masonry NC I,1
2021-02-21,Masonry NC II,1
2021-02-21,Organic Agriculture Production NC II,1
2021-02-21,Shielded Metal Arc Welding NC I,0
2021-02-21,Shielded Metal Arc Welding NC II,2
2021-02-21,Trainers Methodology Level I,1
2021-02-22,Bookkeeping NC II,4
2021-02-22,Carpentry NC II,6
2021-02-22,Computer Systems Servicing NC II,8
2021-02-22,Construction Painting NC II,3
2021-02-22,Cookery NC II,10
2021-02-22,Driving NC II,7
2021-02-22,Electrical Installation and Maintenance NC II,4
2021-02-22,Electronic Products Assembly and Servicing NC II,4
2021-02-22,HEO (Bulldozer) NC II,1
2021-02-22,HEO (Forklift) NC II,2
2021-02-22,HEO (Hydraulic Excavator) NC II,1
2021-02-22,HEO (Wheel Loader) NC II,2
2021-02-22,Landscape Installation and Maintenance (Softscape),1
2021-02-22,Machining NC I,1
2021-02-22,Machining NC II,0
2021-02-22,Masonry NC I,3
2021-02-22,Masonry NC II,2
2021-02-22,Organic Agriculture Production NC II,6
2021-02-22,Shielded Metal Arc Welding NC I,6
2021-02-22,Shielded Metal Arc Welding NC II,0
2021-02-22,Trainers Methodology Level I,2
2021-02-23,Bookkeeping NC II,4
2021-02-23,Carpentry NC II,4
2021-02-23,Computer Systems Servicing NC II,5
2021-02-23,Construction Painting NC II,3
2021-02-23,Cookery NC II,7
2021-02-23,Driving NC II,7
2021-02-23,Electrical Installation and Maintenance NC II,6
2021-02-23,Electronic Products Assembly and Servicing NC II,2
2021-02-23,HEO (Bulldozer) NC II,3
2021-02-23,HEO (Forklift) NC II,4
2021-02-23,HEO (Hydraulic Excavator) NC II,2
2021-02-23,HEO (Wheel Loader) NC II,1
2021-02-23,Landscape Installation and Maintenance (Softscape),3
2021-02-23,Machining NC I,3
2021-02-23,Machining NC II,2
2021-02-23,Masonry NC I,2
2021-02-23,Masonry NC II,4
2021-02-23,Organic Agriculture Production NC II,2
2021-02-23,Shielded Metal Arc Welding NC I,3
2021-02-23,Shielded Metal Arc Welding NC II,5
2021-02-23,Trainers Methodology Level I,0
2021-02-24,Bookkeeping NC II,4
2021-02-24,Carpentry NC II,3
2021-02-24,Computer Systems Servicing NC II,8
